,Charging Profile
2016-01-01 09:18:00+00:00,552.5248785504417
2016-01-01 09:19:00+00:00,467.05824802958296
2016-01-01 09:20:00+00:00,522.0177895740525
2016-01-01 09:21:00+00:00,477.74226881640277
2016-01-01 09:22:00+00:00,495.2989526668898
2016-01-01 09:23:00+00:00,502.3704059666285
2016-01-01 09:24:00+00:00,459.65728342257137
2016-01-01 09:25:00+00:00,445.1891621222272
2016-01-01 09:26:00+00:00,474.38853193112146
2016-01-01 09:27:00+00:00,488.33836819095194
2016-01-01 09:28:00+00:00,462.845602412877
2016-01-01 09:29:00+00:00,459.67991596728024
2016-01-01 09:30:00+00:00,474.2766110858299
2016-01-01 09:31:00+00:00,474.2823114634693
2016-01-01 09:32:00+00:00,463.72124588742946
2016-01-01 09:33:00+00:00,460.77363053127357
2016-01-01 09:34:00+00:00,553.5436325573586
2016-01-01 09:35:00+00:00,560.6465863148545
2016-01-01 09:36:00+00:00,575.7192488861346
2016-01-01 09:37:00+00:00,550.5565599001775
2016-01-01 09:38:00+00:00,457.5012866400399
2016-01-01 09:39:00+00:00,563.6492789394015
2016-01-01 09:40:00+00:00,585.2992284321202
2016-01-01 09:41:00+00:00,620.9920255466993
2016-01-01 09:42:00+00:00,616.2953027485268
2016-01-01 09:43:00+00:00,580.508280518259
2016-01-01 09:44:00+00:00,580.6649984645593
2016-01-01 09:45:00+00:00,529.0875595123198
2016-01-01 09:46:00+00:00,529.5174553478519
2016-01-01 09:47:00+00:00,526.1038022989056
2016-01-01 09:48:00+00:00,547.8048707567785
2016-01-01 09:49:00+00:00,648.4011039826987
2016-01-01 09:50:00+00:00,780.5554002331546
2016-01-01 09:51:00+00:00,756.9166426323561
2016-01-01 09:52:00+00:00,842.9374938200764
2016-01-01 09:53:00+00:00,841.9740410710718
2016-01-01 09:54:00+00:00,958.5772500512529
2016-01-01 09:55:00+00:00,953.0846855732666
2016-01-01 09:56:00+00:00,661.2209512893126
2016-01-01 09:57:00+00:00,548.9711292249847
2016-01-01 09:58:00+00:00,553.4214321592568
2016-01-01 09:59:00+00:00,553.3486953137711
2016-01-01 10:00:00+00:00,545.2116638022784
2016-01-01 10:01:00+00:00,523.3964861942632
2016-01-01 10:02:00+00:00,530.0732898453102
2016-01-01 10:03:00+00:00,630.3096578524045
2016-01-01 10:04:00+00:00,659.1790754966929
2016-01-01 10:05:00+00:00,670.2393284511174
2016-01-01 10:06:00+00:00,652.0387283146625
2016-01-01 10:07:00+00:00,551.9262066359893
2016-01-01 10:08:00+00:00,579.5769890690416
2016-01-01 10:09:00+00:00,718.3993986141728
2016-01-01 10:10:00+00:00,707.5785956315533
2016-01-01 10:11:00+00:00,729.4954412262089
2016-01-01 10:12:00+00:00,620.8288286215906
2016-01-01 10:13:00+00:00,649.7497324665562
2016-01-01 10:14:00+00:00,648.5160015372156
2016-01-01 10:15:00+00:00,718.9367030526587
2016-01-01 10:16:00+00:00,848.5075883529856
2016-01-01 10:17:00+00:00,738.4836126541325
2016-01-01 10:18:00+00:00,742.1784880779649
2016-01-01 10:19:00+00:00,667.0361553846374
2016-01-01 10:20:00+00:00,753.4596228309088
2016-01-01 10:21:00+00:00,757.154393161489
2016-01-01 10:22:00+00:00,760.9109946130372
2016-01-01 10:23:00+00:00,757.03589798749
2016-01-01 10:24:00+00:00,667.8858631748261
2016-01-01 10:25:00+00:00,667.8858631748261
2016-01-01 10:26:00+00:00,675.7533268062783
2016-01-01 10:27:00+00:00,664.9433142500844
2016-01-01 10:28:00+00:00,661.252093884338
2016-01-01 10:29:00+00:00,668.532031555521
2016-01-01 10:30:00+00:00,693.7684294184501
2016-01-01 10:31:00+00:00,708.4863380237545
2016-01-01 10:32:00+00:00,795.8117164012361
2016-01-01 10:33:00+00:00,1007.6240153716163
2016-01-01 10:34:00+00:00,1017.794363966636
2016-01-01 10:35:00+00:00,901.4276141314047
2016-01-01 10:36:00+00:00,941.7362563046279
2016-01-01 10:37:00+00:00,914.4043251310304
2016-01-01 10:38:00+00:00,798.7811530961561
2016-01-01 10:39:00+00:00,791.6604972203643
2016-01-01 10:40:00+00:00,711.7563932682339
2016-01-01 10:41:00+00:00,696.6159209848854
2016-01-01 10:42:00+00:00,794.781664843116
2016-01-01 10:43:00+00:00,834.0407057681713
2016-01-01 10:44:00+00:00,919.3478835378244
2016-01-01 10:45:00+00:00,897.9422080003917
2016-01-01 10:46:00+00:00,790.8681026087077
2016-01-01 10:47:00+00:00,834.8403748300113
2016-01-01 10:48:00+00:00,816.748371150923
2016-01-01 10:49:00+00:00,862.2001809636434
2016-01-01 10:50:00+00:00,809.4158681319955
2016-01-01 10:51:00+00:00,849.4149030973385
2016-01-01 10:52:00+00:00,672.261231210454
2016-01-01 10:53:00+00:00,782.2807178473251
2016-01-01 10:54:00+00:00,776.7537727995577
2016-01-01 10:55:00+00:00,776.7537727995577
2016-01-01 10:56:00+00:00,694.390352049534
2016-01-01 10:57:00+00:00,698.075820819962
2016-01-01 10:58:00+00:00,705.6674104464707
2016-01-01 10:59:00+00:00,698.6119738304901
2016-01-01 11:00:00+00:00,801.2769844496702
2016-01-01 11:01:00+00:00,790.3013849100613
2016-01-01 11:02:00+00:00,905.8355728608897
2016-01-01 11:03:00+00:00,781.604904763028
2016-01-01 11:04:00+00:00,766.9461348756009
2016-01-01 11:05:00+00:00,632.8934082036023
2016-01-01 11:06:00+00:00,773.2330970172075
2016-01-01 11:07:00+00:00,694.1069787225063
2016-01-01 11:08:00+00:00,697.7443046491155
2016-01-01 11:09:00+00:00,701.7125212281339
2016-01-01 11:10:00+00:00,721.7561152733507
2016-01-01 11:11:00+00:00,820.9325188129691
2016-01-01 11:12:00+00:00,817.3828670308409
2016-01-01 11:13:00+00:00,804.6212767304928
2016-01-01 11:14:00+00:00,895.2758062700979
2016-01-01 11:15:00+00:00,795.6967428697543
2016-01-01 11:16:00+00:00,790.0803183441705
2016-01-01 11:17:00+00:00,804.8258467434027
2016-01-01 11:18:00+00:00,801.2351052598882
2016-01-01 11:19:00+00:00,772.3010187788616
2016-01-01 11:20:00+00:00,946.0165061172221
2016-01-01 11:21:00+00:00,905.2518226272578
2016-01-01 11:22:00+00:00,901.8466945620687
2016-01-01 11:23:00+00:00,1102.3269541649797
2016-01-01 11:24:00+00:00,987.3962364195146
2016-01-01 11:25:00+00:00,987.5781009058829
2016-01-01 11:26:00+00:00,991.2562307660941
2016-01-01 11:27:00+00:00,796.895293598826
2016-01-01 11:28:00+00:00,788.5393387727083
2016-01-01 11:29:00+00:00,688.6601207141948
2016-01-01 11:30:00+00:00,681.0168500859941
2016-01-01 11:31:00+00:00,897.6279702525338
2016-01-01 11:32:00+00:00,879.5991198778871
2016-01-01 11:33:00+00:00,886.7722141033215
2016-01-01 11:34:00+00:00,886.49264957024
2016-01-01 11:35:00+00:00,766.2880574412782
2016-01-01 11:36:00+00:00,787.6853950054024
2016-01-01 11:37:00+00:00,892.0638140675806
2016-01-01 11:38:00+00:00,773.7481638246857
2016-01-01 11:39:00+00:00,878.4381239655779
2016-01-01 11:40:00+00:00,914.8865055540139
2016-01-01 11:41:00+00:00,922.3118122463427
2016-01-01 11:42:00+00:00,911.4844269059463
2016-01-01 11:43:00+00:00,905.1162229014162
2016-01-01 11:44:00+00:00,898.2352589797858
2016-01-01 11:45:00+00:00,769.49530332263
2016-01-01 11:46:00+00:00,762.7671319887822
2016-01-01 11:47:00+00:00,678.669701913697
2016-01-01 11:48:00+00:00,657.5162350540846
2016-01-01 11:49:00+00:00,653.5225835368993
2016-01-01 11:50:00+00:00,646.3574617212028
2016-01-01 11:51:00+00:00,642.6893356656374
2016-01-01 11:52:00+00:00,640.8972888824156
2016-01-01 11:53:00+00:00,759.0797450398318
2016-01-01 11:54:00+00:00,763.1651532358359
2016-01-01 11:55:00+00:00,861.409423477945
2016-01-01 11:56:00+00:00,1170.0543555442225
2016-01-01 11:57:00+00:00,1069.6440768590157
2016-01-01 11:58:00+00:00,960.88146584011
2016-01-01 11:59:00+00:00,834.4565923753411
2016-01-01 12:00:00+00:00,752.8515467926421
2016-01-01 12:01:00+00:00,767.4231984051861
2016-01-01 12:02:00+00:00,767.3035976466705
2016-01-01 12:03:00+00:00,774.3774717938871
2016-01-01 12:04:00+00:00,734.5992862596623
2016-01-01 12:05:00+00:00,730.9058919601667
2016-01-01 12:06:00+00:00,723.6530021730522
2016-01-01 12:07:00+00:00,719.9724855500837
2016-01-01 12:08:00+00:00,611.5158085824858
2016-01-01 12:09:00+00:00,611.5258609033692
2016-01-01 12:10:00+00:00,615.2905097837365
2016-01-01 12:11:00+00:00,611.5162185261271
2016-01-01 12:12:00+00:00,597.2932597649334
2016-01-01 12:13:00+00:00,597.2647644085174
2016-01-01 12:14:00+00:00,600.7257690558245
2016-01-01 12:15:00+00:00,604.509724019959
2016-01-01 12:16:00+00:00,618.1819896353578
2016-01-01 12:17:00+00:00,614.5291758422977
2016-01-01 12:18:00+00:00,614.5143835387123
2016-01-01 12:19:00+00:00,632.4452822929413
2016-01-01 12:20:00+00:00,766.3902204132477
2016-01-01 12:21:00+00:00,762.4819592920936
2016-01-01 12:22:00+00:00,739.1192893930763
2016-01-01 12:23:00+00:00,648.0107686489703
2016-01-01 12:24:00+00:00,662.5243052722624
2016-01-01 12:25:00+00:00,647.8872777581055
2016-01-01 12:26:00+00:00,647.7624202508237
2016-01-01 12:27:00+00:00,626.2578356016647
2016-01-01 12:28:00+00:00,615.3175627468615
2016-01-01 12:29:00+00:00,764.5292697364799
2016-01-01 12:30:00+00:00,757.1789930175368
2016-01-01 12:31:00+00:00,950.2622053819995
2016-01-01 12:32:00+00:00,960.2791526072657
2016-01-01 12:33:00+00:00,798.2126852327414
2016-01-01 12:34:00+00:00,809.0316594121119
2016-01-01 12:35:00+00:00,906.2925457185587
2016-01-01 12:36:00+00:00,780.8151621669996
2016-01-01 12:37:00+00:00,795.7957175071946
2016-01-01 12:38:00+00:00,777.9527760941554
2016-01-01 12:39:00+00:00,790.0389844574918
2016-01-01 12:40:00+00:00,751.0042535651444
2016-01-01 12:41:00+00:00,942.494077973112
2016-01-01 12:42:00+00:00,889.9966324028474
2016-01-01 12:43:00+00:00,907.3966684188272
2016-01-01 12:44:00+00:00,947.1690306018262
2016-01-01 12:45:00+00:00,839.4968430536577
2016-01-01 12:46:00+00:00,705.9321759745557
2016-01-01 12:47:00+00:00,705.9364280099625
2016-01-01 12:48:00+00:00,709.3747095421811
2016-01-01 12:49:00+00:00,760.8449408678741
2016-01-01 12:50:00+00:00,802.4073931653276
2016-01-01 12:51:00+00:00,711.6597785958784
2016-01-01 12:52:00+00:00,723.958785473102
2016-01-01 12:53:00+00:00,702.2327188067827
2016-01-01 12:54:00+00:00,707.842117097647
2016-01-01 12:55:00+00:00,720.3617067622758
2016-01-01 12:56:00+00:00,712.4609162453601
2016-01-01 12:57:00+00:00,803.0729885751016
2016-01-01 12:58:00+00:00,796.396130742033
2016-01-01 12:59:00+00:00,908.1180846247687
2016-01-01 13:00:00+00:00,894.1298351397529
2016-01-01 13:01:00+00:00,821.4770472336775
2016-01-01 13:02:00+00:00,746.4613914014137
2016-01-01 13:03:00+00:00,761.137379183385
2016-01-01 13:04:00+00:00,827.5195294192538
2016-01-01 13:05:00+00:00,852.2718255619305
2016-01-01 13:06:00+00:00,854.277220265942
2016-01-01 13:07:00+00:00,906.1722857648765
2016-01-01 13:08:00+00:00,902.5675445595807
2016-01-01 13:09:00+00:00,892.3236373523043
2016-01-01 13:10:00+00:00,766.9805356620815
2016-01-01 13:11:00+00:00,740.0339432735675
2016-01-01 13:12:00+00:00,732.9278434556803
2016-01-01 13:13:00+00:00,859.3275386842138
2016-01-01 13:14:00+00:00,963.4575655973359
2016-01-01 13:15:00+00:00,934.0244415609566
2016-01-01 13:16:00+00:00,1011.9573069093921
2016-01-01 13:17:00+00:00,989.1668441343804
2016-01-01 13:18:00+00:00,888.0681412455301
2016-01-01 13:19:00+00:00,752.9729178903874
2016-01-01 13:20:00+00:00,664.498623233357
2016-01-01 13:21:00+00:00,785.5583672720511
2016-01-01 13:22:00+00:00,842.888653465723
2016-01-01 13:23:00+00:00,835.6437815258562
2016-01-01 13:24:00+00:00,775.2085291708809
2016-01-01 13:25:00+00:00,804.3003563928338
2016-01-01 13:26:00+00:00,789.5236854030553
2016-01-01 13:27:00+00:00,695.8109893355942
2016-01-01 13:28:00+00:00,681.8935654873404
2016-01-01 13:29:00+00:00,658.3254872534865
2016-01-01 13:30:00+00:00,651.0930540616936
2016-01-01 13:31:00+00:00,641.8632402369977
2016-01-01 13:32:00+00:00,740.4004711672544
2016-01-01 13:33:00+00:00,882.6463706429267
2016-01-01 13:34:00+00:00,893.6822653297581
2016-01-01 13:35:00+00:00,835.1361141557007
2016-01-01 13:36:00+00:00,852.8160189876093
2016-01-01 13:37:00+00:00,742.4917436381272
2016-01-01 13:38:00+00:00,829.8671902926068
2016-01-01 13:39:00+00:00,728.3368453273513
2016-01-01 13:40:00+00:00,718.3417752822305
2016-01-01 13:41:00+00:00,860.3906698543802
2016-01-01 13:42:00+00:00,860.3906698543802
2016-01-01 13:43:00+00:00,896.2548503227866
2016-01-01 13:44:00+00:00,827.1618996513489
2016-01-01 13:45:00+00:00,954.8442272814507
2016-01-01 13:46:00+00:00,1071.281328378071
2016-01-01 13:47:00+00:00,1203.5768899769248
2016-01-01 13:48:00+00:00,1091.4729404623035
2016-01-01 13:49:00+00:00,1080.514068102326
2016-01-01 13:50:00+00:00,856.7580627759428
2016-01-01 13:51:00+00:00,896.5897955223702
2016-01-01 13:52:00+00:00,774.9256112776748
2016-01-01 13:53:00+00:00,870.7692450656435
2016-01-01 13:54:00+00:00,1079.7941304915507
2016-01-01 13:55:00+00:00,1005.2991722039282
2016-01-01 13:56:00+00:00,998.3040560707569
2016-01-01 13:57:00+00:00,1012.7396768925263
2016-01-01 13:58:00+00:00,904.7259960257712
2016-01-01 13:59:00+00:00,914.0859177660683
2016-01-01 14:00:00+00:00,917.6867194687212
2016-01-01 14:01:00+00:00,910.3133278188612
2016-01-01 14:02:00+00:00,888.7208298156532
2016-01-01 14:03:00+00:00,881.3460802775411
2016-01-01 14:04:00+00:00,753.5905878317822
2016-01-01 14:05:00+00:00,750.1424608775754
2016-01-01 14:06:00+00:00,775.396352242516
2016-01-01 14:07:00+00:00,893.493966620092
2016-01-01 14:08:00+00:00,807.257920914982
2016-01-01 14:09:00+00:00,807.3406679681557
2016-01-01 14:10:00+00:00,814.5851106266209
2016-01-01 14:11:00+00:00,822.2381876990725
2016-01-01 14:12:00+00:00,832.9267345645097
2016-01-01 14:13:00+00:00,821.8632673993326
2016-01-01 14:14:00+00:00,814.7170227457339
2016-01-01 14:15:00+00:00,925.6543883492043
2016-01-01 14:16:00+00:00,911.0687645991698
2016-01-01 14:17:00+00:00,918.4521165468677
2016-01-01 14:18:00+00:00,922.1140055193054
2016-01-01 14:19:00+00:00,1142.440802330646
2016-01-01 14:20:00+00:00,1153.4539090575806
2016-01-01 14:21:00+00:00,1146.429449509976
2016-01-01 14:22:00+00:00,1154.915277526125
2016-01-01 14:23:00+00:00,1107.6481845823146
2016-01-01 14:24:00+00:00,910.0698549351139
2016-01-01 14:25:00+00:00,924.5983752647095
2016-01-01 14:26:00+00:00,809.4316436410368
2016-01-01 14:27:00+00:00,805.4128087215889
2016-01-01 14:28:00+00:00,812.7721713403913
2016-01-01 14:29:00+00:00,905.3207497728522
2016-01-01 14:30:00+00:00,916.349798134974
2016-01-01 14:31:00+00:00,912.8898767471048
2016-01-01 14:32:00+00:00,1006.1409560360224
2016-01-01 14:33:00+00:00,899.1651081798445
2016-01-01 14:34:00+00:00,895.6947389390781
2016-01-01 14:35:00+00:00,899.3712270426093
2016-01-01 14:36:00+00:00,903.8520439563658
2016-01-01 14:37:00+00:00,900.2248088816727
2016-01-01 14:38:00+00:00,893.0903478033888
2016-01-01 14:39:00+00:00,900.2162256885781
2016-01-01 14:40:00+00:00,784.4588026822992
2016-01-01 14:41:00+00:00,784.3145628762095
2016-01-01 14:42:00+00:00,876.4270107815681
2016-01-01 14:43:00+00:00,887.4329901261934
2016-01-01 14:44:00+00:00,861.9666248518091
2016-01-01 14:45:00+00:00,758.7863581406262
2016-01-01 14:46:00+00:00,762.5065975189898
2016-01-01 14:47:00+00:00,776.778014275204
2016-01-01 14:48:00+00:00,773.1601948358082
2016-01-01 14:49:00+00:00,762.1450351902974
2016-01-01 14:50:00+00:00,740.8675075385095
2016-01-01 14:51:00+00:00,840.0729700662567
2016-01-01 14:52:00+00:00,909.9178886166741
2016-01-01 14:53:00+00:00,887.0960998743503
2016-01-01 14:54:00+00:00,876.0856152478834
2016-01-01 14:55:00+00:00,820.3002792970569
2016-01-01 14:56:00+00:00,808.6979620489433
2016-01-01 14:57:00+00:00,794.1522960929213
2016-01-01 14:58:00+00:00,772.3464914255968
2016-01-01 14:59:00+00:00,772.6716721311133
2016-01-01 15:00:00+00:00,837.6808819369447
2016-01-01 15:01:00+00:00,845.0670371472447
2016-01-01 15:02:00+00:00,746.9559540862007
2016-01-01 15:03:00+00:00,886.4861334659158
2016-01-01 15:04:00+00:00,1111.1477808265734
2016-01-01 15:05:00+00:00,1218.7634751373525
2016-01-01 15:06:00+00:00,1184.3691420969433
2016-01-01 15:07:00+00:00,982.3079600474475
2016-01-01 15:08:00+00:00,869.0286959094523
2016-01-01 15:09:00+00:00,876.2334911505064
2016-01-01 15:10:00+00:00,760.1385482694357
2016-01-01 15:11:00+00:00,785.1886661538556
2016-01-01 15:12:00+00:00,935.5971694413645
2016-01-01 15:13:00+00:00,931.3418146973243
2016-01-01 15:14:00+00:00,966.6131120212011
2016-01-01 15:15:00+00:00,936.4180509649321
2016-01-01 15:16:00+00:00,808.0282811153586
2016-01-01 15:17:00+00:00,804.2171964097199
2016-01-01 15:18:00+00:00,825.2010398381854
2016-01-01 15:19:00+00:00,828.7277882704999
2016-01-01 15:20:00+00:00,825.1054922152599
2016-01-01 15:21:00+00:00,817.9135336099486
2016-01-01 15:22:00+00:00,834.3062579969959
2016-01-01 15:23:00+00:00,925.8566224724408
2016-01-01 15:24:00+00:00,1057.378442633175
2016-01-01 15:25:00+00:00,1064.5214292485337
2016-01-01 15:26:00+00:00,962.6674623565295
2016-01-01 15:27:00+00:00,943.8073117711021
2016-01-01 15:28:00+00:00,907.1578728037233
2016-01-01 15:29:00+00:00,983.5510782358132
2016-01-01 15:30:00+00:00,879.8341669920104
2016-01-01 15:31:00+00:00,898.478132732649
2016-01-01 15:32:00+00:00,891.3423901418079
2016-01-01 15:33:00+00:00,891.4594421001523
2016-01-01 15:34:00+00:00,900.5863529524771
2016-01-01 15:35:00+00:00,876.9496761164393
2016-01-01 15:36:00+00:00,754.7358542827463
2016-01-01 15:37:00+00:00,735.4448096079981
2016-01-01 15:38:00+00:00,724.4936551205951
2016-01-01 15:39:00+00:00,735.4027844037436
2016-01-01 15:40:00+00:00,730.7890733612284
2016-01-01 15:41:00+00:00,734.1849996792524
2016-01-01 15:42:00+00:00,730.6085996125156
2016-01-01 15:43:00+00:00,728.2673921485742
2016-01-01 15:44:00+00:00,716.4856645133644
2016-01-01 15:45:00+00:00,712.8641463268794
2016-01-01 15:46:00+00:00,723.7340247194996
2016-01-01 15:47:00+00:00,713.9345991796798
2016-01-01 15:48:00+00:00,710.2922083524971
2016-01-01 15:49:00+00:00,695.9769268066553
2016-01-01 15:50:00+00:00,692.4681510168975
2016-01-01 15:51:00+00:00,703.3535423558442
2016-01-01 15:52:00+00:00,692.9527829431312
2016-01-01 15:53:00+00:00,685.7543935261884
2016-01-01 15:54:00+00:00,696.5573055923012
2016-01-01 15:55:00+00:00,798.4688039715134
2016-01-01 15:56:00+00:00,762.3285000969516
2016-01-01 15:57:00+00:00,773.286177067035
2016-01-01 15:58:00+00:00,773.3068184964158
2016-01-01 15:59:00+00:00,776.9873357513527
2016-01-01 16:00:00+00:00,681.7601673524326
2016-01-01 16:01:00+00:00,681.7481011353381
2016-01-01 16:02:00+00:00,703.0532668278298
2016-01-01 16:03:00+00:00,692.0641736061956
2016-01-01 16:04:00+00:00,681.7593525438542
2016-01-01 16:05:00+00:00,686.0134328672218
2016-01-01 16:06:00+00:00,815.7031227837763
2016-01-01 16:07:00+00:00,685.6833114873493
2016-01-01 16:08:00+00:00,674.8193033540902
2016-01-01 16:09:00+00:00,704.0254402767871
2016-01-01 16:10:00+00:00,807.7664955391103
2016-01-01 16:11:00+00:00,804.4476634677944
2016-01-01 16:12:00+00:00,808.1596595056471
2016-01-01 16:13:00+00:00,775.3161182267215
2016-01-01 16:14:00+00:00,799.6371111374815
2016-01-01 16:15:00+00:00,923.3549791143678
2016-01-01 16:16:00+00:00,930.4874075233597
2016-01-01 16:17:00+00:00,919.4680792477562
2016-01-01 16:18:00+00:00,919.4621339578953
2016-01-01 16:19:00+00:00,813.1540996784342
2016-01-01 16:20:00+00:00,703.214052592256
2016-01-01 16:21:00+00:00,688.9024104463278
2016-01-01 16:22:00+00:00,692.6020112714463
2016-01-01 16:23:00+00:00,782.0675453771416
2016-01-01 16:24:00+00:00,775.2199606393253
2016-01-01 16:25:00+00:00,879.3730944858543
2016-01-01 16:26:00+00:00,783.5400126908618
2016-01-01 16:27:00+00:00,801.5375262148096
2016-01-01 16:28:00+00:00,815.8269149384055
2016-01-01 16:29:00+00:00,930.1630842490059
2016-01-01 16:30:00+00:00,807.8806105657882
2016-01-01 16:31:00+00:00,832.429306104032
2016-01-01 16:32:00+00:00,817.832163395412
2016-01-01 16:33:00+00:00,817.8263693683778
2016-01-01 16:34:00+00:00,703.4512372885529
2016-01-01 16:35:00+00:00,695.8850203322723
2016-01-01 16:36:00+00:00,699.3330174504471
2016-01-01 16:37:00+00:00,710.3528986678501
2016-01-01 16:38:00+00:00,728.3438447330174
2016-01-01 16:39:00+00:00,757.1149212606645
2016-01-01 16:40:00+00:00,787.2027776153941
2016-01-01 16:41:00+00:00,909.3525169493308
2016-01-01 16:42:00+00:00,920.0198684391559
2016-01-01 16:43:00+00:00,883.8751026064944
2016-01-01 16:44:00+00:00,985.5067032486241
2016-01-01 16:45:00+00:00,1025.1062359709583
2016-01-01 16:46:00+00:00,1015.2082393504621
2016-01-01 16:47:00+00:00,1011.502504262321
2016-01-01 16:48:00+00:00,1033.3552871960574
2016-01-01 16:49:00+00:00,921.3267718879334
2016-01-01 16:50:00+00:00,917.6574978787529
2016-01-01 16:51:00+00:00,816.0047439117276
2016-01-01 16:52:00+00:00,834.0380495306292
2016-01-01 16:53:00+00:00,852.2785202325482
2016-01-01 16:54:00+00:00,852.3028453628547
2016-01-01 16:55:00+00:00,840.9015894892276
2016-01-01 16:56:00+00:00,844.4395799714232
2016-01-01 16:57:00+00:00,837.3116274078473
2016-01-01 16:58:00+00:00,1037.4395191375693
2016-01-01 16:59:00+00:00,948.3153101879693
2016-01-01 17:00:00+00:00,944.7653230022504
2016-01-01 17:01:00+00:00,1097.930012437956
2016-01-01 17:02:00+00:00,1083.1908704191467
2016-01-01 17:03:00+00:00,1006.5545507850438
2016-01-01 17:04:00+00:00,986.6104997221851
2016-01-01 17:05:00+00:00,890.9077413256501
2016-01-01 17:06:00+00:00,876.3332858574854
2016-01-01 17:07:00+00:00,854.4231442392631
2016-01-01 17:08:00+00:00,864.9735522222276
2016-01-01 17:09:00+00:00,841.9678709310257
2016-01-01 17:10:00+00:00,820.9155868330612
2016-01-01 17:11:00+00:00,863.7624728027107
2016-01-01 17:12:00+00:00,831.8902958613309
2016-01-01 17:13:00+00:00,958.0143684039892
2016-01-01 17:14:00+00:00,854.80462248052
2016-01-01 17:15:00+00:00,876.345558300535
2016-01-01 17:16:00+00:00,908.9390148893591
2016-01-01 17:17:00+00:00,901.5223359468413
2016-01-01 17:18:00+00:00,800.6117964791641
2016-01-01 17:19:00+00:00,825.3677214656554
2016-01-01 17:20:00+00:00,818.0783980517291
2016-01-01 17:21:00+00:00,842.6643078052027
2016-01-01 17:22:00+00:00,875.480471336404
2016-01-01 17:23:00+00:00,868.1793393406579
2016-01-01 17:24:00+00:00,997.1571338043544
2016-01-01 17:25:00+00:00,990.0637031900222
2016-01-01 17:26:00+00:00,1018.5146516715564
2016-01-01 17:27:00+00:00,1012.0668767176575
2016-01-01 17:28:00+00:00,1094.4784425919643
2016-01-01 17:29:00+00:00,984.0309308605192
2016-01-01 17:30:00+00:00,962.321888556799
2016-01-01 17:31:00+00:00,1071.8451602301307
2016-01-01 17:32:00+00:00,983.3264591714441
2016-01-01 17:33:00+00:00,1001.3020297307203
2016-01-01 17:34:00+00:00,1015.6968732646534
2016-01-01 17:35:00+00:00,1115.2053537547008
2016-01-01 17:36:00+00:00,1017.3745347038724
2016-01-01 17:37:00+00:00,1017.3824372514828
2016-01-01 17:38:00+00:00,1006.7416227788322
2016-01-01 17:39:00+00:00,1097.4592803437818
2016-01-01 17:40:00+00:00,1078.3666780260655
2016-01-01 17:41:00+00:00,975.176522547552
2016-01-01 17:42:00+00:00,1029.781755729707
2016-01-01 17:43:00+00:00,909.6294334943265
2016-01-01 17:44:00+00:00,841.0635138302243
2016-01-01 17:45:00+00:00,952.6877266013532
2016-01-01 17:46:00+00:00,931.2439956915608
2016-01-01 17:47:00+00:00,931.2229643020303
2016-01-01 17:48:00+00:00,993.1786936434268
2016-01-01 17:49:00+00:00,816.164531673161
2016-01-01 17:50:00+00:00,837.8828474017123
2016-01-01 17:51:00+00:00,916.7152576546231
2016-01-01 17:52:00+00:00,913.1155205026954
2016-01-01 17:53:00+00:00,916.805906035905
2016-01-01 17:54:00+00:00,838.1098116650752
2016-01-01 17:55:00+00:00,830.9025216398173
2016-01-01 17:56:00+00:00,952.4380872401535
2016-01-01 17:57:00+00:00,970.1456384868077
2016-01-01 17:58:00+00:00,958.6087718621891
2016-01-01 17:59:00+00:00,829.936077495279
2016-01-01 18:00:00+00:00,811.4912321733385
2016-01-01 18:01:00+00:00,865.2031864597
2016-01-01 18:02:00+00:00,786.9635271744871
2016-01-01 18:03:00+00:00,750.7974976525031
2016-01-01 18:04:00+00:00,761.291859389449
2016-01-01 18:05:00+00:00,743.5299452951961
2016-01-01 18:06:00+00:00,821.1967474251715
2016-01-01 18:07:00+00:00,750.7923216976279
2016-01-01 18:08:00+00:00,761.7700518914306
2016-01-01 18:09:00+00:00,761.7700518914306
2016-01-01 18:10:00+00:00,776.1451041203453
2016-01-01 18:11:00+00:00,868.9057611080624
2016-01-01 18:12:00+00:00,887.1688726880209
2016-01-01 18:13:00+00:00,887.1762050979809
2016-01-01 18:14:00+00:00,883.524710664948
2016-01-01 18:15:00+00:00,890.8284903678398
2016-01-01 18:16:00+00:00,785.838809703045
2016-01-01 18:17:00+00:00,800.1243935682354
2016-01-01 18:18:00+00:00,794.0254082664054
2016-01-01 18:19:00+00:00,794.240668516815
2016-01-01 18:20:00+00:00,811.9589062103255
2016-01-01 18:21:00+00:00,892.0306497609292
2016-01-01 18:22:00+00:00,783.4080891586555
2016-01-01 18:23:00+00:00,900.3770360160933
2016-01-01 18:24:00+00:00,918.3839918109502
2016-01-01 18:25:00+00:00,911.183127573625
2016-01-01 18:26:00+00:00,896.4205738484452
2016-01-01 18:27:00+00:00,985.2403705586232
2016-01-01 18:28:00+00:00,966.9184074640423
2016-01-01 18:29:00+00:00,858.6675561844405
2016-01-01 18:30:00+00:00,970.647650824121
2016-01-01 18:31:00+00:00,858.004130585336
2016-01-01 18:32:00+00:00,839.7772789780937
2016-01-01 18:33:00+00:00,940.3507385133283
2016-01-01 18:34:00+00:00,900.7418456917862
2016-01-01 18:35:00+00:00,825.694487336588
2016-01-01 18:36:00+00:00,817.9109138347533
2016-01-01 18:37:00+00:00,702.9423045084259
